#Initial conditions:
#x =  80 (kpc), y =  0 (kpc), z =  0 (kpc), vx =  0 (km/s), vy =  0 (km/s), vz =  80 (km/s),
#positions, velocities and accelerations are relative to a (0,0,0) point
#Columns
# t(Gyrs), x_sat(kpc), y_sat(Kpc), z_sat(Kpc), x_mw(Kpc), y_mw(Kpc), z_mw(Kpc), vx_sat(Kpc/Gyr), vy_sat(Kpc/Gyr), vz_sat(Kpc/Gyr), vx_mw(Kpc/Gyr), vy_mw(Kpc/Gyr), vz_mw(Kpc/Gyr), ax_sat(Kpc/Gyr2), ay_sat(kpc/Gyrs2), az_sat(Kpc/Gyr2), axmw(Kpc/Gyr2), aymw(Kpc/Gyr2), azmw(Kpc/Gyr2)
-2.117 -153.517084967 0.0 224.103035853 0.0 0.0 0.0 0.653932016179 0.0 -92.3565259673 0.0 0.0 0.0 50.3587520645 -0.0 -73.4827379163 0.0 0.0 0.0
-2.118 -153.518184078 0.0 224.194243037 0.0 0.0 0.0 0.60113941488 0.0 -92.2893758524 0.0 0.0 0.0 50.3158669682 -0.0 -73.4507077279 0.0 0.0 0.0
-2.119 -153.518287246 0.0 224.287614605 0.0 0.0 0.0 0.553300282242 0.0 -92.2096245519 0.0 0.0 0.0 50.2740900291 -0.0 -73.4190651493 0.0 0.0 0.0
-2.12 -153.519290679 0.0 224.378662286 0.0 0.0 0.0 0.500591234822 0.0 -92.1425377221 0.0 0.0 0.0 50.2313500435 -0.0 -73.387150689 0.0 0.0 0.0
-2.121 -153.519288428 0.0 224.47189968 0.0 0.0 0.0 0.452837582156 0.0 -92.0628502505 0.0 0.0 0.0 50.189727832 -0.0 -73.3556280883 0.0 0.0 0.0
-2.122 -153.520196354 0.0 224.562787986 0.0 0.0 0.0 0.400211779158 0.0 -91.9958264659 0.0 0.0 0.0 50.1471322452 -0.0 -73.3238289067 0.0 0.0 0.0
-2.123 -153.520088852 0.0 224.655891333 0.0 0.0 0.0 0.352543317665 0.0 -91.9162025927 0.0 0.0 0.0 50.1056640186 -0.0 -73.292425838 0.0 0.0 0.0
-2.124 -153.520901441 0.0 224.746620392 0.0 0.0 0.0 0.300000451121 0.0 -91.8492416143 0.0 0.0 0.0 50.0632121234 -0.0 -73.260741488 0.0 0.0 0.0
-2.125 -153.520688853 0.0 224.839589817 0.0 0.0 0.0 0.252416893418 0.0 -91.7696811097 0.0 0.0 0.0 50.0218971437 -0.0 -73.2294575079 0.0 0.0 0.0
-2.126 -153.521406275 0.0 224.930159754 0.0 0.0 0.0 0.199956656833 0.0 -91.7027826993 0.0 0.0 0.0 49.9795882375 -0.0 -73.1978875452 0.0 0.0 0.0
-2.127 -153.521088766 0.0 225.022995382 0.0 0.0 0.0 0.152457716943 0.0 -91.6232853346 0.0 0.0 0.0 49.9384257714 -0.0 -73.1667222128 0.0 0.0 0.0
-2.128 -153.52171119 0.0 225.113406325 0.0 0.0 0.0 0.10007980529 0.0 -91.5564492548 0.0 0.0 0.0 49.8962591556 -0.0 -73.1352661955 0.0 0.0 0.0
-2.129 -153.521288926 0.0 225.20610828 0.0 0.0 0.0 0.0526651986322 0.0 -91.4770148022 0.0 0.0 0.0 49.8552484743 -0.0 -73.1042190724 0.0 0.0 0.0
-2.13 -153.52181652 0.0 225.296360354 0.0 0.0 0.0 0.000369308341754 0.0 -91.4102408167 0.0 0.0 0.0 49.8132234551 -0.0 -73.0728765614 0.0 0.0 0.0
-2.131 -153.521289664 0.0 225.388928762 0.0 0.0 0.0 -0.0469612482779 0.0 -91.3308690491 0.0 0.0 0.0 49.7723638345 -0.0 -73.0419472118 0.0 0.0 0.0
-2.132 -153.521722598 0.0 225.479022092 0.0 0.0 0.0 -0.0991754193273 0.0 -91.2641569223 0.0 0.0 0.0 49.7304797221 -0.0 -73.0107177702 0.0 0.0 0.0
-2.133 -153.521091314 0.0 225.571457076 0.0 0.0 0.0 -0.146422207722 0.0 -91.1848476136 0.0 0.0 0.0 49.6897704427 -0.0 -72.9799057606 0.0 0.0 0.0
-2.134 -153.521429753 0.0 225.661391787 0.0 0.0 0.0 -0.198554960213 0.0 -91.1181971107 0.0 0.0 0.0 49.6480265519 -0.0 -72.9487889542 0.0 0.0 0.0
-2.135 -153.520694204 0.0 225.75369347 0.0 0.0 0.0 -0.245718260826 0.0 -91.0389500357 0.0 0.0 0.0 49.6074668983 -0.0 -72.9180938537 0.0 0.0 0.0
-2.136 -153.520938317 0.0 225.843469688 0.0 0.0 0.0 -0.297769894009 0.0 -90.972360923 0.0 0.0 0.0 49.5658625481 -0.0 -72.8870892508 0.0 0.0 0.0
-2.137 -153.520098664 0.0 225.935638192 0.0 0.0 0.0 -0.344849985922 0.0 -90.8931758572 0.0 0.0 0.0 49.5254518098 -0.0 -72.8565106309 0.0 0.0 0.0
-2.138 -153.520248617 0.0 226.025256039 0.0 0.0 0.0 -0.396820797629 0.0 -90.8266479018 0.0 0.0 0.0 49.4839863234 -0.0 -72.8256178023 0.0 0.0 0.0
-2.139 -153.519305022 0.0 226.117291488 0.0 0.0 0.0 -0.443817958569 0.0 -90.7475246215 0.0 0.0 0.0 49.4437237941 -0.0 -72.7951552369 0.0 0.0 0.0
-2.14 -153.519360981 0.0 226.206751088 0.0 0.0 0.0 -0.495708245217 0.0 -90.6810575913 0.0 0.0 0.0 49.4023964989 -0.0 -72.7643737556 0.0 0.0 0.0
-2.141 -153.518313606 0.0 226.298653603 0.0 0.0 0.0 -0.542622751567 0.0 -90.601995874 0.0 0.0 0.0 49.3622814768 -0.0 -72.7340268212 0.0 0.0 0.0
-2.142 -153.518275736 0.0 226.38795508 0.0 0.0 0.0 -0.59443280817 0.0 -90.5355895377 0.0 0.0 0.0 49.3210917046 -0.0 -72.703356263 0.0 0.0 0.0
-2.143 -153.51712474 0.0 226.479724782 0.0 0.0 0.0 -0.641264934976 0.0 -90.4565891615 0.0 0.0 0.0 49.281123492 -0.0 -72.6731245381 0.0 0.0 0.0
-2.144 -153.516993206 0.0 226.568868259 0.0 0.0 0.0 -0.692995055154 0.0 -90.3902432886 0.0 0.0 0.0 49.2400705785 -0.0 -72.642564481 0.0 0.0 0.0
-2.145 -153.51573875 0.0 226.660505269 0.0 0.0 0.0 -0.739745076133 0.0 -90.3113040325 0.0 0.0 0.0 49.2002484825 -0.0 -72.6124475469 0.0 0.0 0.0
-2.146 -153.515513716 0.0 226.749490867 0.0 0.0 0.0 -0.791395552119 0.0 -90.2450183935 0.0 0.0 0.0 49.1593317676 -0.0 -72.5819975714 0.0 0.0 0.0
-2.147 -153.514155959 0.0 226.840995305 0.0 0.0 0.0 -0.838063739668 0.0 -90.1661400374 0.0 0.0 0.0 49.1196550992 -0.0 -72.5519950115 0.0 0.0 0.0
-2.148 -153.513837588 0.0 226.929823147 0.0 0.0 0.0 -0.889634862318 0.0 -90.0999144035 0.0 0.0 0.0 49.078873927 -0.0 -72.5216547004 0.0 0.0 0.0
-2.149 -153.512376689 0.0 227.021195134 0.0 0.0 0.0 -0.936221487522 0.0 -90.021096728 0.0 0.0 0.0 49.0393420016 -0.0 -72.4917661006 0.0 0.0 0.0
-2.15 -153.511965145 0.0 227.10986534 0.0 0.0 0.0 -0.987713546321 0.0 -89.9549308713 0.0 0.0 0.0 48.9986957202 -0.0 -72.4615350392 0.0 0.0 0.0
-2.151 -153.510401262 0.0 227.201104996 0.0 0.0 0.0 -1.03421887896 0.0 -89.8761736579 0.0 0.0 0.0 48.9593078574 -0.0 -72.4317599877 0.0 0.0 0.0
-2.152 -153.509896707 0.0 227.289617687 0.0 0.0 0.0 -1.08563216204 0.0 -89.8100673513 0.0 0.0 0.0 48.9187958188 -0.0 -72.4016377635 0.0 0.0 0.0
-2.153 -153.508229998 0.0 227.380725131 0.0 0.0 0.0 -1.1320564706 0.0 -89.7313703824 0.0 0.0 0.0 48.8795513425 -0.0 -72.3719758508 0.0 0.0 0.0
-2.154 -153.507632594 0.0 227.469080428 0.0 0.0 0.0 -1.18339126472 0.0 -89.6653233996 0.0 0.0 0.0 48.839172903 -0.0 -72.3419620539 0.0 0.0 0.0
-2.155 -153.505863215 0.0 227.560055778 0.0 0.0 0.0 -1.22973481641 0.0 -89.5866864583 0.0 0.0 0.0 48.800071141 -0.0 -72.3124128727 0.0 0.0 0.0
-2.156 -153.505173125 0.0 227.648253801 0.0 0.0 0.0 -1.280991407 0.0 -89.5206985738 0.0 0.0 0.0 48.7598256606 -0.0 -72.2825070953 0.0 0.0 0.0
-2.157 -153.503301232 0.0 227.739097175 0.0 0.0 0.0 -1.32725446773 0.0 -89.4421214441 0.0 0.0 0.0 48.7208659452 -0.0 -72.2530702407 0.0 0.0 0.0
-2.158 -153.502518616 0.0 227.827138044 0.0 0.0 0.0 -1.37843313889 0.0 -89.3761924334 0.0 0.0 0.0 48.6807527879 -0.0 -72.2232720774 0.0 0.0 0.0
-2.159 -153.500544366 0.0 227.91784956 0.0 0.0 0.0 -1.4246159733 0.0 -89.2976748999 0.0 0.0 0.0 48.6419344553 -0.0 -72.1939471469 0.0 0.0 0.0
-2.16 -153.499669384 0.0 228.005733394 0.0 0.0 0.0 -1.4757170078 0.0 -89.2318045391 0.0 0.0 0.0 48.6019529891 -0.0 -72.1642561947 0.0 0.0 0.0
-2.161 -153.497592932 0.0 228.096313169 0.0 0.0 0.0 -1.52181987928 0.0 -89.1533463876 0.0 0.0 0.0 48.5632753795 -0.0 -72.1350427878 0.0 0.0 0.0
-2.162 -153.496625744 0.0 228.184040087 0.0 0.0 0.0 -1.57284355856 0.0 -89.0875344535 0.0 0.0 0.0 48.5234249762 -0.0 -72.1054586457 0.0 0.0 0.0
-2.163 -153.494447245 0.0 228.274488238 0.0 0.0 0.0 -1.61886672923 0.0 -89.0091354703 0.0 0.0 0.0 48.4848874341 -0.0 -72.0763563644 0.0 0.0 0.0
-2.164 -153.493388011 0.0 228.362058358 0.0 0.0 0.0 -1.66981333343 0.0 -88.9433817408 0.0 0.0 0.0 48.4451674694 -0.0 -72.046878634 0.0 0.0 0.0
-2.165 -153.491107618 0.0 228.452375001 0.0 0.0 0.0 -1.71575706417 0.0 -88.865041713 0.0 0.0 0.0 48.4067693431 -0.0 -72.0178870823 0.0 0.0 0.0
-2.166 -153.489956497 0.0 228.539788441 0.0 0.0 0.0 -1.76662687212 0.0 -88.7993459666 0.0 0.0 0.0 48.3671791964 -0.0 -71.9885153672 0.0 0.0 0.0
-2.167 -153.487574365 0.0 228.629973693 0.0 0.0 0.0 -1.81249142257 0.0 -88.7210646823 0.0 0.0 0.0 48.3289198383 -0.0 -71.9596341515 0.0 0.0 0.0
-2.168 -153.486331514 0.0 228.71723057 0.0 0.0 0.0 -1.86328471179 0.0 -88.6554266983 0.0 0.0 0.0 48.289458893 -0.0 -71.9303680578 0.0 0.0 0.0
-2.169 -153.483847795 0.0 228.807284546 0.0 0.0 0.0 -1.90907034035 0.0 -88.5772039461 0.0 0.0 0.0 48.2513376593 -0.0 -71.9015967865 0.0 0.0 0.0
-2.17 -153.482513373 0.0 228.894384978 0.0 0.0 0.0 -1.95978738711 0.0 -88.5116235047 0.0 0.0 0.0 48.2120053024 -0.0 -71.8724359223 0.0 0.0 0.0
-2.171 -153.47992822 0.0 228.984307793 0.0 0.0 0.0 -2.00549435096 0.0 -88.4334590743 0.0 0.0 0.0 48.1740215533 -0.0 -71.8437742062 0.0 0.0 0.0
-2.172 -153.478502384 0.0 229.071251896 0.0 0.0 0.0 -2.05613543022 0.0 -88.3679359563 0.0 0.0 0.0 48.1348171757 -0.0 -71.8147181819 0.0 0.0 0.0
-2.173 -153.47581595 0.0 229.161043665 0.0 0.0 0.0 -2.10176398531 0.0 -88.2898296379 0.0 0.0 0.0 48.0969702754 -0.0 -71.786165634 0.0 0.0 0.0
-2.174 -153.474298856 0.0 229.247831556 0.0 0.0 0.0 -2.15232937077 0.0 -88.224363625 0.0 0.0 0.0 48.0578932715 -0.0 -71.7572140621 0.0 0.0 0.0
-2.175 -153.471511291 0.0 229.337492392 0.0 0.0 0.0 -2.19787977185 0.0 -88.1463152098 0.0 0.0 0.0 48.020182588 -0.0 -71.7287702973 0.0 0.0 0.0
-2.176 -153.469903097 0.0 229.424124186 0.0 0.0 0.0 -2.24836973595 0.0 -88.0809060844 0.0 0.0 0.0 47.9812323561 -0.0 -71.6999227928 0.0 0.0 0.0
-2.177 -153.467014551 0.0 229.513654205 0.0 0.0 0.0 -2.29384223656 0.0 -88.0029153642 0.0 0.0 0.0 47.9436572612 -0.0 -71.6715874283 0.0 0.0 0.0
-2.178 -153.465315412 0.0 229.600130017 0.0 0.0 0.0 -2.34425705047 0.0 -87.9375629096 0.0 0.0 0.0 47.904833203 -0.0 -71.6428436079 0.0 0.0 0.0
-2.179 -153.462326037 0.0 229.68952933 0.0 0.0 0.0 -2.38965190297 0.0 -87.859629677 0.0 0.0 0.0 47.8673930723 -0.0 -71.6146162632 0.0 0.0 0.0
-2.18 -153.460536109 0.0 229.775849276 0.0 0.0 0.0 -2.43999183661 0.0 -87.7943336771 0.0 0.0 0.0 47.8286945934 -0.0 -71.5859757461 0.0 0.0 0.0
-2.181 -153.457446054 0.0 229.865117998 0.0 0.0 0.0 -2.48530929216 0.0 -87.7164577255 0.0 0.0 0.0 47.7913888064 -0.0 -71.5578560426 0.0 0.0 0.0
-2.182 -153.45556549 0.0 229.951282192 0.0 0.0 0.0 -2.53557461423 0.0 -87.651217965 0.0 0.0 0.0 47.7528153158 -0.0 -71.52931845 0.0 0.0 0.0
-2.183 -153.452374904 0.0 230.040420434 0.0 0.0 0.0 -2.58081492279 0.0 -87.5733990886 0.0 0.0 0.0 47.7156432555 -0.0 -71.5013060111 0.0 0.0 0.0
-2.184 -153.45040386 0.0 230.12642899 0.0 0.0 0.0 -2.63100590074 0.0 -87.5082153529 0.0 0.0 0.0 47.677194166 -0.0 -71.4728709665 0.0 0.0 0.0
-2.185 -153.447112893 0.0 230.215436864 0.0 0.0 0.0 -2.67616931112 0.0 -87.4304533467 0.0 0.0 0.0 47.6401552194 -0.0 -71.444965418 0.0 0.0 0.0
-2.186 -153.445051521 0.0 230.301289896 0.0 0.0 0.0 -2.72628621118 0.0 -87.3653254221 0.0 0.0 0.0 47.601829947 -0.0 -71.4166325467 0.0 0.0 0.0
-2.187 -153.44166032 0.0 230.390167515 0.0 0.0 0.0 -2.77137297101 0.0 -87.2876200816 0.0 0.0 0.0 47.5649235048 -0.0 -71.3888335164 0.0 0.0 0.0
-2.188 -153.439508776 0.0 230.475865137 0.0 0.0 0.0 -2.82141605818 0.0 -87.2225477551 0.0 0.0 0.0 47.5267214693 -0.0 -71.360602446 0.0 0.0 0.0
-2.189 -153.436017488 0.0 230.564612611 0.0 0.0 0.0 -2.86642641395 0.0 -87.1448988767 0.0 0.0 0.0 47.4899469256 -0.0 -71.3329095636 0.0 0.0 0.0
-2.19 -153.433775923 0.0 230.650154934 0.0 0.0 0.0 -2.91639595204 0.0 -87.079881936 0.0 0.0 0.0 47.4518675502 -0.0 -71.3047799238 0.0 0.0 0.0
-2.191 -153.430184696 0.0 230.738772375 0.0 0.0 0.0 -2.96133014905 0.0 -87.0022893169 0.0 0.0 0.0 47.415224303 -0.0 -71.2771928212 0.0 0.0 0.0
-2.192 -153.427853262 0.0 230.824159513 0.0 0.0 0.0 -3.01122640064 0.0 -86.9373275503 0.0 0.0 0.0 47.3772670144 -0.0 -71.2491642438 0.0 0.0 0.0
-2.193 -153.424162243 0.0 230.91264703 0.0 0.0 0.0 -3.05608468308 0.0 -86.8597909884 0.0 0.0 0.0 47.3407544652 -0.0 -71.2216825549 0.0 0.0 0.0
-2.194 -153.421741093 0.0 230.997879095 0.0 0.0 0.0 -3.10590790957 0.0 -86.7948841852 0.0 0.0 0.0 47.3029186935 -0.0 -71.1937546736 0.0 0.0 0.0
-2.195 -153.417950428 0.0 231.086236798 0.0 0.0 0.0 -3.15069052047 0.0 -86.717403479 0.0 0.0 0.0 47.2665362474 -0.0 -71.1663780344 0.0 0.0 0.0
-2.196 -153.415439712 0.0 231.171313902 0.0 0.0 0.0 -3.20044098207 0.0 -86.6525514291 0.0 0.0 0.0 47.2288214263 -0.0 -71.1385504851 0.0 0.0 0.0
-2.197 -153.411549546 0.0 231.259541901 0.0 0.0 0.0 -3.24514816332 0.0 -86.5751263781 0.0 0.0 0.0 47.1925684919 -0.0 -71.1112785334 0.0 0.0 0.0
-2.198 -153.408949416 0.0 231.344464155 0.0 0.0 0.0 -3.29482611905 0.0 -86.5103288721 0.0 0.0 0.0 47.1549740582 -0.0 -71.083550954 0.0 0.0 0.0
-2.199 -153.404959893 0.0 231.432562559 0.0 0.0 0.0 -3.33945811144 0.0 -86.4329592761 0.0 0.0 0.0 47.1188500478 -0.0 -71.0563833298 0.0 0.0 0.0
-2.2 -153.402270499 0.0 231.517330073 0.0 0.0 0.0 -3.38906381915 0.0 -86.3682161054 0.0 0.0 0.0 47.0813754418 -0.0 -71.0287553601 0.0 0.0 0.0
-2.201 -153.398181766 0.0 231.605298991 0.0 0.0 0.0 -3.43362086232 0.0 -86.2909017654 0.0 0.0 0.0 47.0453797712 -0.0 -71.0016917054 0.0 0.0 0.0
-2.202 -153.395403258 0.0 231.689911877 0.0 0.0 0.0 -3.48315457869 0.0 -86.226212722 0.0 0.0 0.0 47.0080244366 -0.0 -70.9741629874 0.0 0.0 0.0
-2.203 -153.391215457 0.0 231.777751416 0.0 0.0 0.0 -3.52763691119 0.0 -86.1489534394 0.0 0.0 0.0 46.972156525 -0.0 -70.9472029461 0.0 0.0 0.0
-2.204 -153.388347984 0.0 231.862209784 0.0 0.0 0.0 -3.57709889174 0.0 -86.0843183161 0.0 0.0 0.0 46.9349199087 -0.0 -70.9197731237 0.0 0.0 0.0
-2.205 -153.384061259 0.0 231.949920053 0.0 0.0 0.0 -3.62150675101 0.0 -86.0071138932 0.0 0.0 0.0 46.8991791787 -0.0 -70.8929163417 0.0 0.0 0.0
-2.206 -153.38110497 0.0 232.034224011 0.0 0.0 0.0 -3.6708972501 0.0 -85.9425324834 0.0 0.0 0.0 46.862060731 -0.0 -70.8655850607 0.0 0.0 0.0
-2.207 -153.376719464 0.0 232.121805118 0.0 0.0 0.0 -3.71523087247 0.0 -85.8653827231 0.0 0.0 0.0 46.8264466088 -0.0 -70.8388311858 0.0 0.0 0.0
-2.208 -153.373674509 0.0 232.205954777 0.0 0.0 0.0 -3.76455014331 0.0 -85.800854821 0.0 0.0 0.0 46.7894457833 -0.0 -70.811598094 0.0 0.0 0.0
-2.209 -153.369190364 0.0 232.293406828 0.0 0.0 0.0 -3.80880976404 0.0 -85.7237595269 0.0 0.0 0.0 46.7539576984 -0.0 -70.7849467761 0.0 0.0 0.0
-2.21 -153.366056889 0.0 232.377402296 0.0 0.0 0.0 -3.85805805871 0.0 -85.6592849275 0.0 0.0 0.0 46.7170739518 -0.0 -70.7578115234 0.0 0.0 0.0
-2.211 -153.361474248 0.0 232.464725398 0.0 0.0 0.0 -3.90224391194 0.0 -85.5822439038 0.0 0.0 0.0 46.6817113371 -0.0 -70.7312624141 0.0 0.0 0.0
-2.212 -153.358252401 0.0 232.548566784 0.0 0.0 0.0 -3.95142148138 0.0 -85.5178224027 0.0 0.0 0.0 46.6449441294 -0.0 -70.7042246523 0.0 0.0 0.0
-2.213 -153.353571405 0.0 232.635761042 0.0 0.0 0.0 -3.9955338002 0.0 -85.4408354545 0.0 0.0 0.0 46.6097064212 -0.0 -70.6777774052 0.0 0.0 0.0
-2.214 -153.350261334 0.0 232.719448455 0.0 0.0 0.0 -4.04464089423 0.0 -85.3764668479 0.0 0.0 0.0 46.5730552157 -0.0 -70.6508367879 0.0 0.0 0.0
-2.215 -153.345482123 0.0 232.806513976 0.0 0.0 0.0 -4.08867991063 0.0 -85.299533781 0.0 0.0 0.0 46.5379418536 -0.0 -70.6244910586 0.0 0.0 0.0
-2.216 -153.342083974 0.0 232.890047522 0.0 0.0 0.0 -4.13771677793 0.0 -85.2352178657 0.0 0.0 0.0 46.5014061166 -0.0 -70.5976472414 0.0 0.0 0.0
-2.217 -153.33720669 0.0 232.976984412 0.0 0.0 0.0 -4.18168272287 0.0 -85.1583384865 0.0 0.0 0.0 46.4664165436 -0.0 -70.5714026873 0.0 0.0 0.0
-2.218 -153.333720608 0.0 233.060364199 0.0 0.0 0.0 -4.23064961102 0.0 -85.0940750604 0.0 0.0 0.0 46.4299957447 -0.0 -70.5446553278 0.0 0.0 0.0
-2.219 -153.32874539 0.0 233.147172562 0.0 0.0 0.0 -4.27454271436 0.0 -85.0172491758 0.0 0.0 0.0 46.395129407 -0.0 -70.5185116083 0.0 0.0 0.0
-2.22 -153.325171523 0.0 233.230398698 0.0 0.0 0.0 -4.32343986984 0.0 -84.9530380371 0.0 0.0 0.0 46.3588230187 -0.0 -70.4918603658 0.0 0.0 0.0
-2.221 -153.320098511 0.0 233.317078638 0.0 0.0 0.0 -4.36726036039 0.0 -84.8762654551 0.0 0.0 0.0 46.3240793659 -0.0 -70.4658171419 0.0 0.0 0.0
-2.222 -153.316437002 0.0 233.400151228 0.0 0.0 0.0 -4.41608802857 0.0 -84.8121064029 0.0 0.0 0.0 46.2878868641 -0.0 -70.4392616778 0.0 0.0 0.0
-2.223 -153.311266335 0.0 233.486702851 0.0 0.0 0.0 -4.45983613412 0.0 -84.7353869317 0.0 0.0 0.0 46.2532653487 -0.0 -70.4133186127 0.0 0.0 0.0
-2.224 -153.30751733 0.0 233.569622002 0.0 0.0 0.0 -4.50859455926 0.0 -84.6712797656 0.0 0.0 0.0 46.2171862123 -0.0 -70.38685859 0.0 0.0 0.0
-2.225 -153.302249145 0.0 233.65604541 0.0 0.0 0.0 -4.55227050655 0.0 -84.5946132146 0.0 0.0 0.0 46.1826862904 -0.0 -70.3610153486 0.0 0.0 0.0
-2.226 -153.298412789 0.0 233.738811229 0.0 0.0 0.0 -4.60095993185 0.0 -84.5305577349 0.0 0.0 0.0 46.1467200013 -0.0 -70.3346504325 0.0 0.0 0.0
-2.227 -153.293047226 0.0 233.825106526 0.0 0.0 0.0 -4.64456394655 0.0 -84.4539439137 0.0 0.0 0.0 46.1123411321 -0.0 -70.3089066814 0.0 0.0 0.0
-2.228 -153.289123661 0.0 233.907719117 0.0 0.0 0.0 -4.69318461411 0.0 -84.3899399216 0.0 0.0 0.0 46.0764871751 -0.0 -70.2826365386 0.0 0.0 0.0
-2.229 -153.283660856 0.0 233.993886406 0.0 0.0 0.0 -4.7367169209 0.0 -84.3133786406 0.0 0.0 0.0 46.0422288209 -0.0 -70.2569919465 0.0 0.0 0.0
-2.23 -153.279650227 0.0 234.076345874 0.0 0.0 0.0 -4.78526907175 0.0 -84.2494259377 0.0 0.0 0.0 46.0064866841 -0.0 -70.2308162458 0.0 0.0 0.0
-2.231 -153.274090318 0.0 234.162385257 0.0 0.0 0.0 -4.82872989427 0.0 -84.1729170081 0.0 0.0 0.0 45.9723483104 -0.0 -70.205270483 0.0 0.0 0.0
-2.232 -153.269992767 0.0 234.244691708 0.0 0.0 0.0 -4.87721376837 0.0 -84.1090153967 0.0 0.0 0.0 45.9367174848 -0.0 -70.179188895 0.0 0.0 0.0
-2.233 -153.264335891 0.0 234.330603288 0.0 0.0 0.0 -4.92060332924 0.0 -84.0325586303 0.0 0.0 0.0 45.9026985602 -0.0 -70.1537416336 0.0 0.0 0.0
-2.234 -153.260151561 0.0 234.412756825 0.0 0.0 0.0 -4.96901916549 0.0 -83.9687079135 0.0 0.0 0.0 45.8671785397 -0.0 -70.1277538305 0.0 0.0 0.0
-2.235 -153.254397852 0.0 234.498540704 0.0 0.0 0.0 -5.01233768632 0.0 -83.8923031227 0.0 0.0 0.0 45.8332785359 -0.0 -70.1024047446 0.0 0.0 0.0
-2.236 -153.250126885 0.0 234.580541431 0.0 0.0 0.0 -5.06068572256 0.0 -83.828503104 0.0 0.0 0.0 45.7978688174 -0.0 -70.0765104006 0.0 0.0 0.0
-2.237 -153.244276481 0.0 234.66619771 0.0 0.0 0.0 -5.10393342395 0.0 -83.7521501019 0.0 0.0 0.0 45.7640872092 -0.0 -70.0512591658 0.0 0.0 0.0
-2.238 -153.239919019 0.0 234.748045732 0.0 0.0 0.0 -5.15221389698 0.0 -83.6884005856 0.0 0.0 0.0 45.7287872926 -0.0 -70.025457957 0.0 0.0 0.0
-2.239 -153.233972053 0.0 234.833574511 0.0 0.0 0.0 -5.19539099854 0.0 -83.612099186 0.0 0.0 0.0 45.6951235579 -0.0 -70.0003042509 0.0 0.0 0.0
-2.24 -153.229528237 0.0 234.91526993 0.0 0.0 0.0 -5.2436041441 0.0 -83.5483999771 0.0 0.0 0.0 45.6599329459 -0.0 -69.9745958548 0.0 0.0 0.0
-2.241 -153.223484845 0.0 235.000671311 0.0 0.0 0.0 -5.28671086443 0.0 -83.4721499942 0.0 0.0 0.0 45.6263865656 -0.0 -69.9495393566 0.0 0.0 0.0
-2.242 -153.218954815 0.0 235.08221423 0.0 0.0 0.0 -5.33485691723 0.0 -83.4085008984 0.0 0.0 0.0 45.5913047639 -0.0 -69.9239234529 0.0 0.0 0.0
-2.243 -153.212815131 0.0 235.167488313 0.0 0.0 0.0 -5.37789347396 0.0 -83.3323021473 0.0 0.0 0.0 45.5578752219 -0.0 -69.8989638437 0.0 0.0 0.0
-2.244 -153.208199028 0.0 235.248878834 0.0 0.0 0.0 -5.42597266767 0.0 -83.2687029707 0.0 0.0 0.0 45.5229017389 -0.0 -69.8734401135 0.0 0.0 0.0
-2.245 -153.201963186 0.0 235.334025719 0.0 0.0 0.0 -5.46893927743 0.0 -83.1925552671 0.0 0.0 0.0 45.4895885222 -0.0 -69.848577076 0.0 0.0 0.0
-2.246 -153.197261149 0.0 235.415263945 0.0 0.0 0.0 -5.51695184472 0.0 -83.1290058166 0.0 0.0 0.0 45.4547228693 -0.0 -69.8231452023 0.0 0.0 0.0
-2.247 -153.190929282 0.0 235.500283731 0.0 0.0 0.0 -5.55984872317 0.0 -83.0529089767 0.0 0.0 0.0 45.4215254678 -0.0 -69.798378421 0.0 0.0 0.0
-2.248 -153.186141452 0.0 235.581369763 0.0 0.0 0.0 -5.60779489565 0.0 -82.9894090597 0.0 0.0 0.0 45.3867671592 -0.0 -69.7730380887 0.0 0.0 0.0
-2.249 -153.179713692 0.0 235.666262549 0.0 0.0 0.0 -5.65062225749 0.0 -82.9133629005 0.0 0.0 0.0 45.3536850657 -0.0 -69.7483672498 0.0 0.0 0.0
-2.25 -153.174840207 0.0 235.747196489 0.0 0.0 0.0 -5.69850226579 0.0 -82.8499123252 0.0 0.0 0.0 45.3190336185 -0.0 -69.7231181452 0.0 0.0 0.0
-2.251 -153.168316688 0.0 235.831962374 0.0 0.0 0.0 -5.74126032473 0.0 -82.7739166642 0.0 0.0 0.0 45.2860663288 -0.0 -69.6985429366 0.0 0.0 0.0
-2.252 -153.163357687 0.0 235.912744322 0.0 0.0 0.0 -5.78907439844 0.0 -82.7105152394 0.0 0.0 0.0 45.2515212627 -0.0 -69.6733847479 0.0 0.0 0.0
-2.253 -153.156738539 0.0 235.997383404 0.0 0.0 0.0 -5.83176336725 0.0 -82.6345698947 0.0 0.0 0.0 45.2186682755 -0.0 -69.6489048593 0.0 0.0 0.0
-2.254 -153.15169416 0.0 236.078013462 0.0 0.0 0.0 -5.87951173499 0.0 -82.5712174296 0.0 0.0 0.0 45.1842291131 -0.0 -69.6238372764 0.0 0.0 0.0
-2.255 -153.144979515 0.0 236.162525839 0.0 0.0 0.0 -5.92213182548 0.0 -82.4953222202 0.0 0.0 0.0 45.15148993 -0.0 -69.599452399 0.0 0.0 0.0
